Incident_ID,Type_of_Crime,Severity,Date,Time,Day,Area,Lat,Lon,Street_Light,CCTV,Police_Distance_km,Victim_Age_Group,Arrest_Made,Case_Status,Risk_Label,Is_Real,Source
2925,Sexual Harassment (Public Transport),Medium,09-04-2020,19:00,Friday,Gotri,22.306601,73.268007,Yes,Yes,7.7,25-35,Yes,Sentenced,Low,FALSE,SYNTHETIC
2714,Assault & Harassment,Medium,31-12-2019,20:30,Monday,Ajwa Road,22.299903,73.199858,No,No,2.4,Child,No,Investigation,Low,FALSE,SYNTHETIC
2076,Eve-teasing,Low,01-07-2024,19:00,Wednesday,Akota,22.377407,73.11168,No,Yes,6.3,18-25,Yes,Under Trial,High,FALSE,SYNTHETIC
2544,Harassment,Low,09-11-2020,08:30,Saturday,Ajwa Road,22.178484,73.195395,No,No,2.9,18-25,No,Open,Medium,FALSE,SYNTHETIC
2221,Molestation,Medium,30-01-2022,20:30,Saturday,Akota,22.38279,73.244371,No,No,8.4,Child,No,Open,Low,FALSE,SYNTHETIC
2723,Attempted Rape,High,20-07-2020,20:30,Thursday,Padra,22.393281,73.160375,Yes,Yes,14.7,18-25,Yes,Investigation,Low,FALSE,SYNTHETIC
2555,Rape (motel),High,15-10-2021,20:30,Friday,Manjalpur,22.206673,73.170495,No,Yes,7.4,25-35,No,Under Trial,Medium,FALSE,SYNTHETIC
2671,Assault & Harassment,Medium,26-05-2019,23:30,Friday,Sama,22.391569,73.072901,No,No,14.7,Child,Yes,Open,Low,FALSE,SYNTHETIC
2441,Attempted Theft & Harassment,Low,12-05-2025,12:00,Thursday,Manjalpur,22.196066,73.103642,No,No,10,Teen,No,Closed,Low,FALSE,SYNTHETIC
2534,Attempted Theft & Harassment,Low,11-04-2023,17:30,Friday,Padra,22.266783,73.059006,No,No,13.4,35-45,Yes,Investigation,High,FALSE,SYNTHETIC
2869,Eve-teasing,Low,01-01-2020,17:30,Friday,Padra Road,22.181676,73.160579,No,No,9.7,35-45,No,Investigation,High,FALSE,SYNTHETIC
2187,Sexual Assault (workplace),High,08-04-2021,08:30,Monday,Suncity,22.274826,73.188334,No,No,3.8,Child,Yes,Under Trial,Medium,FALSE,SYNTHETIC
2373,Molestation,Medium,11-03-2021,06:00,Sunday,Ajwa Road,22.398353,73.10546,No,Yes,4.6,18-25,Yes,Closed,Low,FALSE,SYNTHETIC
2775,Eve-teasing,Low,24-03-2019,06:00,Tuesday,Raopura,22.204895,73.043284,No,No,0.7,25-35,Yes,Open,Low,FALSE,SYNTHETIC
2378,Molestation,Medium,05-11-2022,17:30,Thursday,Chhani,22.183047,73.050636,Yes,Yes,8.7,Teen,No,Open,Low,FALSE,SYNTHETIC
2747,Attempted Rape,High,15-03-2022,15:00,Monday,Ajwa Road,22.216902,73.19467,Yes,Yes,4.7,35-45,Yes,Open,High,FALSE,SYNTHETIC
2829,Assault & Harassment,Medium,19-04-2021,06:00,Friday,Padra,22.161153,73.262577,No,Yes,13.7,Teen,Yes,Investigation,High,FALSE,SYNTHETIC
2198,Harassment,Low,22-01-2023,06:00,Saturday,Gorwa,22.271152,73.078782,No,No,5.9,45+,No,Investigation,Medium,FALSE,SYNTHETIC
1005,Public Harassment/Assault,Medium,22-04-2025,20:30,Tuesday,Raopura,22.3072,73.1812,Yes,Yes,1,20-30,Yes,Closed,Medium,TRUE,"Indian Express (Apr 22, 2025) - Raopura incident"
2749,Sexual Assault (workplace),High,24-06-2024,20:30,Sunday,Akota,22.247603,73.212028,Yes,Yes,6.2,25-35,Yes,Investigation,Low,FALSE,SYNTHETIC
2623,Eve-teasing,Low,15-07-2023,20:30,Friday,Harni,22.398829,73.049133,Yes,No,1.8,25-35,No,Investigation,Low,FALSE,SYNTHETIC
2910,Sexual Harassment (Public Transport),Medium,14-10-2019,20:30,Saturday,Harni,22.238006,73.084438,No,No,13.5,25-35,No,Under Trial,Medium,FALSE,SYNTHETIC
2593,Stalking,Medium,11-08-2018,19:00,Monday,Ajwa Road,22.385887,73.223937,Yes,No,9.4,Teen,No,Investigation,Low,FALSE,SYNTHETIC
2719,Sexual Harassment (Public Transport),Medium,01-03-2023,12:00,Thursday,Harni,22.210624,73.236955,Yes,No,1,18-25,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2527,Stalking,Medium,01-05-2019,15:00,Tuesday,Sayajigunj,22.386513,73.233353,Yes,No,4.1,Child,No,Open,Medium,FALSE,SYNTHETIC
2706,Gang Rape,High,02-05-2025,17:30,Saturday,Vadodara Railway Station,22.20154,73.140546,No,No,5,18-25,No,Open,Low,FALSE,SYNTHETIC
2664,Molestation,Medium,18-02-2023,12:00,Saturday,Padra Road,22.260471,73.15061,Yes,No,13.5,18-25,Yes,Under Trial,Low,FALSE,SYNTHETIC
2079,Gang Rape,High,16-04-2023,06:00,Thursday,Vadodara Railway Station,22.232002,73.182521,Yes,Yes,9.8,Child,No,Closed,Low,FALSE,SYNTHETIC
2785,Attempted Rape,High,21-08-2025,12:00,Monday,Ajwa Road,22.305949,73.19608,Yes,No,4.7,25-35,Yes,Under Trial,Low,FALSE,SYNTHETIC
2708,Sexual Assault (workplace),High,30-10-2019,12:00,Monday,Chhani,22.301956,73.047364,Yes,Yes,1.3,18-25,No,Closed,High,FALSE,SYNTHETIC
2554,Stalking,Medium,31-08-2022,22:00,Sunday,Sama,22.202358,73.041762,Yes,Yes,0.5,25-35,No,Investigation,Low,FALSE,SYNTHETIC
2387,Harassment,Low,07-01-2025,17:30,Thursday,Chhani,22.386034,73.267279,Yes,No,3.5,25-35,No,Investigation,Low,FALSE,SYNTHETIC
2483,Theft (with harassment),Medium,13-04-2022,17:30,Monday,Harni,22.160558,73.236562,Yes,Yes,12.6,25-35,No,Investigation,Medium,FALSE,SYNTHETIC
2028,Theft (with harassment),Medium,12-04-2023,15:00,Wednesday,Sayajigunj,22.237415,73.235134,Yes,No,13.1,18-25,Yes,Investigation,Low,FALSE,SYNTHETIC
2013,Gang Rape,High,02-12-2023,20:30,Monday,Sayajigunj,22.338816,73.202467,Yes,Yes,10.8,35-45,No,Investigation,Medium,FALSE,SYNTHETIC
2760,Assault & Harassment,Medium,03-05-2018,08:30,Monday,Padra,22.257347,73.076479,Yes,No,3.8,18-25,No,Open,Medium,FALSE,SYNTHETIC
2820,Molestation,Medium,08-07-2020,15:00,Sunday,Chhani,22.314981,73.163123,No,No,10,Teen,No,Closed,High,FALSE,SYNTHETIC
2181,Eve-teasing,Low,09-01-2021,08:30,Monday,Akota,22.196848,73.142211,No,No,8.4,35-45,Yes,Open,Low,FALSE,SYNTHETIC
2115,Harassment,Low,12-08-2019,17:30,Friday,Suncity,22.303702,73.090141,Yes,No,6.4,Child,Yes,Investigation,Low,FALSE,SYNTHETIC
2008,Attempted Theft & Harassment,Low,20-12-2020,12:00,Tuesday,Raopura,22.290342,73.095685,No,Yes,8.9,45+,No,Open,High,FALSE,SYNTHETIC
2861,Rape (motel),High,30-05-2018,19:00,Saturday,Padra Road,22.251634,73.031393,Yes,No,10.4,45+,No,Investigation,Low,FALSE,SYNTHETIC
2211,Harassment,Low,08-10-2018,23:30,Thursday,Padra Road,22.30258,73.071029,Yes,Yes,5.4,18-25,Yes,Closed,Medium,FALSE,SYNTHETIC
2470,Gang Rape,High,05-08-2021,19:00,Monday,Karjan,22.320057,73.099286,No,No,1.1,25-35,No,Investigation,Medium,FALSE,SYNTHETIC
2753,Eve-teasing,Low,02-03-2021,17:30,Thursday,Padra,22.169345,73.241156,Yes,No,13.7,18-25,No,Open,Medium,FALSE,SYNTHETIC
2359,Theft (with harassment),Medium,09-10-2020,06:00,Wednesday,Sayajigunj,22.333831,73.05349,Yes,Yes,10.1,18-25,No,Open,High,FALSE,SYNTHETIC
2269,Eve-teasing,Low,22-11-2019,12:00,Tuesday,Vasna,22.182351,73.138428,No,Yes,6.6,35-45,No,Open,Low,FALSE,SYNTHETIC
2399,Attempted Rape,High,03-01-2020,06:00,Tuesday,Suncity,22.22738,73.222158,Yes,No,6.8,Child,Yes,Open,Low,FALSE,SYNTHETIC
2655,Sexual Assault (workplace),High,02-01-2023,08:30,Monday,Vasna,22.285167,73.090839,Yes,No,2.7,Child,Yes,Open,High,FALSE,SYNTHETIC
2372,Rape (motel),High,16-08-2022,20:30,Thursday,Kunal Crossroads,22.210181,73.166407,Yes,Yes,5.8,45+,No,Open,Medium,FALSE,SYNTHETIC
2573,Stalking,Medium,03-01-2025,20:30,Sunday,Chhani,22.375061,73.114749,Yes,Yes,0.9,Child,No,Under Trial,Medium,FALSE,SYNTHETIC
2479,Eve-teasing,Low,12-02-2021,15:00,Friday,Alkapuri,22.284603,73.141365,Yes,No,10.1,Teen,No,Open,Low,FALSE,SYNTHETIC
2119,Eve-teasing,Low,15-07-2018,19:00,Saturday,Karjan,22.349836,73.139238,No,No,6.1,35-45,No,Open,Low,FALSE,SYNTHETIC
2043,Assault & Harassment,Medium,21-03-2018,23:30,Monday,Gotri,22.206056,73.047155,Yes,Yes,14.4,Teen,Yes,Closed,Low,FALSE,SYNTHETIC
2452,Eve-teasing,Low,13-10-2021,20:30,Monday,Kunal Crossroads,22.393963,73.173992,No,Yes,2.2,18-25,Yes,Investigation,Low,FALSE,SYNTHETIC
2628,Stalking,Medium,19-10-2020,19:00,Monday,Raopura,22.172847,73.135421,Yes,Yes,14.8,25-35,Yes,Investigation,Low,FALSE,SYNTHETIC
2109,Sexual Assault (workplace),High,28-06-2018,20:30,Sunday,Gorwa,22.329896,73.272397,No,Yes,9.2,Child,No,Open,Low,FALSE,SYNTHETIC
2957,Stalking,Medium,28-05-2024,15:00,Wednesday,Akota,22.278684,73.231362,Yes,Yes,2.3,Child,Yes,Under Trial,Medium,FALSE,SYNTHETIC
2501,Theft (with harassment),Medium,12-02-2019,06:00,Monday,Waghodia,22.319527,73.273018,Yes,No,5.9,Child,No,Open,Medium,FALSE,SYNTHETIC
2819,Rape (motel),High,19-05-2018,17:30,Thursday,Karjan,22.246044,73.236795,No,Yes,1.5,25-35,No,Investigation,High,FALSE,SYNTHETIC
2943,Sexual Assault (workplace),High,08-06-2024,22:00,Saturday,Vadodara Railway Station,22.398237,73.217977,Yes,No,11.6,35-45,No,Investigation,High,FALSE,SYNTHETIC
2045,Harassment,Low,28-06-2021,08:30,Friday,Padra Road,22.382222,73.173949,Yes,Yes,13.6,35-45,No,Closed,Low,FALSE,SYNTHETIC
2793,Attempted Theft & Harassment,Low,16-10-2023,12:00,Monday,Harni,22.39182,73.064101,No,Yes,13.4,Child,Yes,Open,Low,FALSE,SYNTHETIC
1015,Repeated Domestic Abuse (rape),High,12-08-2025,Various,Various,Residential - Gorwa,22.3005,73.1501,Yes,No,2.2,28,Yes,Investigation,High,TRUE,LogicalIndian / Local (Aug 2025) - domestic allegation
2137,Sexual Harassment (Public Transport),Medium,16-03-2024,17:30,Wednesday,Waghodia,22.276064,73.221101,No,No,4.3,45+,Yes,Open,Low,FALSE,SYNTHETIC
2021,Attempted Rape,High,14-09-2022,23:30,Wednesday,Kunal Crossroads,22.201065,73.209048,Yes,Yes,3.7,35-45,Yes,Investigation,Low,FALSE,SYNTHETIC
2473,Stalking,Medium,14-02-2020,08:30,Thursday,Alkapuri,22.358737,73.159905,No,No,5.2,45+,No,Investigation,Medium,FALSE,SYNTHETIC
2360,Attempted Rape,High,01-03-2024,23:30,Thursday,Manjalpur,22.270307,73.104703,No,Yes,5.5,Teen,Yes,Sentenced,Low,FALSE,SYNTHETIC
2168,Attempted Rape,High,25-03-2023,23:30,Tuesday,Gorwa,22.21539,73.158204,No,No,7.6,Teen,No,Under Trial,Low,FALSE,SYNTHETIC
2744,Attempted Rape,High,02-02-2024,20:30,Monday,Chhani,22.361273,73.202138,Yes,Yes,6.7,25-35,Yes,Sentenced,High,FALSE,SYNTHETIC
2197,Sexual Harassment (Public Transport),Medium,08-09-2024,12:00,Tuesday,Padra Road,22.25576,73.151668,Yes,No,8.2,Child,Yes,Investigation,Medium,FALSE,SYNTHETIC
2772,Sexual Assault (workplace),High,11-09-2025,17:30,Wednesday,Padra Road,22.175516,73.145239,Yes,No,1.8,Teen,Yes,Open,Medium,FALSE,SYNTHETIC
2033,Rape (motel),High,21-03-2021,15:00,Sunday,Suncity,22.301665,73.110562,Yes,Yes,6.7,Child,Yes,Investigation,Medium,FALSE,SYNTHETIC
2859,Rape (motel),High,06-01-2023,19:00,Sunday,Vasna,22.177237,73.107652,No,Yes,2.3,Child,Yes,Open,Low,FALSE,SYNTHETIC
2318,Molestation,Medium,29-05-2023,06:00,Friday,Ajwa Road,22.259975,73.087498,Yes,Yes,7.8,25-35,Yes,Open,Low,FALSE,SYNTHETIC
2729,Sexual Assault (workplace),High,17-08-2023,23:30,Thursday,Vadodara Railway Station,22.280822,73.222159,Yes,No,6.8,18-25,No,Open,Medium,FALSE,SYNTHETIC
2700,Eve-teasing,Low,11-01-2023,08:30,Tuesday,Suncity,22.270705,73.160941,No,Yes,14.3,Teen,Yes,Investigation,Medium,FALSE,SYNTHETIC
2705,Harassment,Low,31-07-2022,17:30,Friday,Kunal Crossroads,22.306489,73.032602,Yes,No,5.5,Child,No,Open,High,FALSE,SYNTHETIC
2276,Gang Rape,High,24-04-2021,12:00,Monday,Gotri,22.274089,73.081923,No,Yes,14,25-35,Yes,Open,Medium,FALSE,SYNTHETIC
2682,Theft (with harassment),Medium,05-08-2025,23:30,Sunday,Akota,22.274451,73.20128,Yes,No,10.2,45+,Yes,Investigation,Medium,FALSE,SYNTHETIC
2232,Harassment,Low,17-05-2019,06:00,Tuesday,Nizampura,22.191997,73.173471,No,Yes,12.4,35-45,No,Open,Medium,FALSE,SYNTHETIC
2707,Theft (with harassment),Medium,31-08-2019,22:00,Wednesday,Waghodia,22.195378,73.076257,Yes,No,13,18-25,No,Closed,Low,FALSE,SYNTHETIC
2442,Harassment,Low,26-10-2019,08:30,Tuesday,Karjan,22.2457,73.113164,No,Yes,1.1,25-35,Yes,Investigation,Medium,FALSE,SYNTHETIC
2436,Harassment,Low,11-08-2018,17:30,Thursday,Manjalpur,22.1919,73.129686,No,Yes,4.7,Child,Yes,Open,Medium,FALSE,SYNTHETIC
2977,Attempted Theft & Harassment,Low,15-07-2018,19:00,Sunday,Nizampura,22.397744,73.095793,Yes,No,11.9,18-25,No,Under Trial,Medium,FALSE,SYNTHETIC
2796,Molestation,Medium,23-08-2019,06:00,Saturday,Padra,22.354638,73.194366,Yes,No,2.7,Child,Yes,Investigation,Low,FALSE,SYNTHETIC
2843,Eve-teasing,Low,06-11-2022,22:00,Tuesday,Karjan,22.366126,73.278269,Yes,No,11,Teen,No,Under Trial,Medium,FALSE,SYNTHETIC
2250,Sexual Assault (workplace),High,12-09-2019,08:30,Sunday,Waghodia,22.235948,73.165362,No,No,14.6,45+,Yes,Investigation,High,FALSE,SYNTHETIC
2182,Sexual Harassment (Public Transport),Medium,20-02-2018,17:30,Wednesday,Suncity,22.344792,73.211211,No,No,8.5,18-25,Yes,Investigation,Low,FALSE,SYNTHETIC
2142,Molestation,Medium,12-12-2022,19:00,Monday,Suncity,22.25324,73.080973,Yes,Yes,7.6,45+,No,Closed,Medium,FALSE,SYNTHETIC
2536,Theft (with harassment),Medium,02-09-2022,08:30,Monday,Raopura,22.319227,73.251842,No,Yes,0.6,Child,Yes,Open,Medium,FALSE,SYNTHETIC
2710,Attempted Theft & Harassment,Low,08-02-2018,08:30,Sunday,Harni,22.354564,73.24318,Yes,No,1.5,18-25,No,Under Trial,High,FALSE,SYNTHETIC
2382,Attempted Rape,High,26-02-2018,19:00,Wednesday,Manjalpur,22.262515,73.035687,No,Yes,3.3,45+,Yes,Open,Medium,FALSE,SYNTHETIC
2683,Attempted Theft & Harassment,Low,29-12-2023,19:00,Saturday,Raopura,22.315294,73.260115,Yes,Yes,15,45+,Yes,Investigation,High,FALSE,SYNTHETIC
2457,Harassment,Low,09-01-2025,15:00,Monday,Karjan,22.19843,73.229153,Yes,No,10.3,35-45,No,Open,Medium,FALSE,SYNTHETIC
2802,Molestation,Medium,06-08-2020,15:00,Sunday,Manjalpur,22.332041,73.126021,Yes,No,14.6,Teen,Yes,Investigation,Low,FALSE,SYNTHETIC
2752,Attempted Rape,High,29-03-2022,17:30,Monday,Gotri,22.170741,73.065942,Yes,Yes,0.5,45+,Yes,Open,High,FALSE,SYNTHETIC
2086,Attempted Rape,High,24-11-2024,06:00,Saturday,Ajwa Road,22.264511,73.271007,No,Yes,1.1,35-45,No,Investigation,Low,FALSE,SYNTHETIC
2546,Harassment,Low,12-11-2022,23:30,Friday,Alkapuri,22.248733,73.033326,No,No,9.9,35-45,No,Closed,High,FALSE,SYNTHETIC
2370,Sexual Assault (workplace),High,26-11-2023,15:00,Saturday,Padra Road,22.386876,73.169606,No,No,8.5,Child,Yes,Under Trial,Medium,FALSE,SYNTHETIC
1002,Rape and Murder,High,09-09-2024,NA,NA,Shinor,22.303,73.243,No,No,8,Adult,Yes,Under Trial,High,TRUE,"NDTV (Sep 9, 2024) - Shinor village rape & murder"
2918,Attempted Rape,High,24-05-2019,08:30,Tuesday,Akota,22.339485,73.174953,Yes,No,11.9,Child,Yes,Open,Medium,FALSE,SYNTHETIC
2963,Eve-teasing,Low,28-01-2023,20:30,Sunday,Harni,22.391573,73.27292,Yes,Yes,2.9,45+,Yes,Open,Medium,FALSE,SYNTHETIC
2542,Attempted Rape,High,30-11-2023,23:30,Wednesday,Waghodia,22.267055,73.049796,Yes,No,12.1,25-35,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2061,Attempted Rape,High,12-09-2021,20:30,Monday,Vasna,22.315646,73.130113,No,Yes,11.5,Teen,No,Open,Low,FALSE,SYNTHETIC
2186,Rape (motel),High,29-05-2022,19:00,Saturday,Manjalpur,22.19995,73.279316,Yes,No,2.9,45+,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2015,Sexual Assault (workplace),High,07-10-2023,15:00,Thursday,Karjan,22.271354,73.164808,Yes,Yes,10.9,45+,No,Open,Medium,FALSE,SYNTHETIC
2756,Harassment,Low,03-02-2022,08:30,Monday,Sayajigunj,22.231885,73.08494,No,No,11,18-25,No,Open,Low,FALSE,SYNTHETIC
2489,Stalking,Medium,11-06-2020,12:00,Monday,Ajwa Road,22.357893,73.228777,Yes,Yes,8.5,Child,Yes,Investigation,High,FALSE,SYNTHETIC
2408,Sexual Assault (workplace),High,05-03-2020,19:00,Sunday,Kunal Crossroads,22.269777,73.148625,No,No,0.7,18-25,No,Open,Medium,FALSE,SYNTHETIC
2435,Molestation,Medium,12-12-2018,12:00,Tuesday,Vadodara Railway Station,22.359404,73.21819,Yes,No,6.3,35-45,Yes,Investigation,Medium,FALSE,SYNTHETIC
2347,Assault & Harassment,Medium,26-10-2019,19:00,Sunday,Raopura,22.22922,73.102839,No,No,4.2,Child,No,Open,Medium,FALSE,SYNTHETIC
2072,Theft (with harassment),Medium,16-07-2024,12:00,Thursday,Raopura,22.309476,73.144893,No,No,10.1,35-45,No,Investigation,Low,FALSE,SYNTHETIC
2320,Rape (motel),High,22-01-2025,23:30,Monday,Gotri,22.186716,73.071585,No,Yes,13.9,45+,No,Investigation,Medium,FALSE,SYNTHETIC
2878,Rape (motel),High,15-07-2025,19:00,Monday,Padra,22.330534,73.121564,Yes,Yes,0.4,Child,No,Investigation,Medium,FALSE,SYNTHETIC
2545,Rape (motel),High,02-08-2024,22:00,Friday,Nizampura,22.351959,73.115334,No,Yes,13.8,18-25,Yes,Open,Medium,FALSE,SYNTHETIC
2326,Sexual Assault (workplace),High,30-10-2023,06:00,Wednesday,Chhani,22.201355,73.231072,No,No,6.3,Teen,Yes,Investigation,Medium,FALSE,SYNTHETIC
2757,Gang Rape,High,29-03-2023,22:00,Sunday,Suncity,22.386586,73.260587,No,Yes,3.9,18-25,No,Sentenced,Low,FALSE,SYNTHETIC
2222,Gang Rape,High,16-11-2018,19:00,Thursday,Manjalpur,22.318331,73.043168,No,No,3.5,45+,Yes,Sentenced,Low,FALSE,SYNTHETIC
1014,Pocso Rape (minor),High,10-11-2024,NA,NA,Savli,22.43,73.07,Yes,No,15,15,Yes,Sentenced,High,TRUE,Times of India (Mar 2025) - sentence handed down
2296,Molestation,Medium,28-08-2025,08:30,Wednesday,Padra,22.33377,73.059838,Yes,No,0.8,25-35,No,Open,Medium,FALSE,SYNTHETIC
2581,Harassment,Low,23-03-2024,22:00,Thursday,Gotri,22.353161,73.270279,No,No,9.4,Child,Yes,Open,High,FALSE,SYNTHETIC
2368,Attempted Theft & Harassment,Low,09-02-2022,15:00,Wednesday,Vadodara Railway Station,22.167718,73.262553,No,No,3.3,35-45,Yes,Investigation,Medium,FALSE,SYNTHETIC
2254,Gang Rape,High,23-04-2024,08:30,Tuesday,Sama,22.370034,73.249473,No,No,4.1,Child,No,Investigation,Medium,FALSE,SYNTHETIC
2147,Sexual Assault (workplace),High,27-07-2018,23:30,Friday,Raopura,22.208209,73.055049,Yes,No,5.1,35-45,Yes,Investigation,Low,FALSE,SYNTHETIC
2821,Assault & Harassment,Medium,17-08-2024,15:00,Saturday,Alkapuri,22.331447,73.185383,No,No,13,Child,Yes,Under Trial,Medium,FALSE,SYNTHETIC
2973,Rape (motel),High,19-02-2019,22:00,Thursday,Raopura,22.273744,73.177771,No,Yes,10.1,Teen,No,Investigation,High,FALSE,SYNTHETIC
2627,Sexual Assault (workplace),High,16-12-2022,06:00,Monday,Ajwa Road,22.315635,73.19501,No,Yes,1.7,Child,No,Investigation,Medium,FALSE,SYNTHETIC
2799,Stalking,Medium,05-01-2022,23:30,Saturday,Ajwa Road,22.237209,73.206556,No,No,6,Teen,Yes,Investigation,Low,FALSE,SYNTHETIC
2465,Attempted Theft & Harassment,Low,16-12-2023,20:30,Tuesday,Vasna,22.355323,73.14311,Yes,No,3.8,45+,Yes,Investigation,Medium,FALSE,SYNTHETIC
2961,Assault & Harassment,Medium,18-02-2021,23:30,Wednesday,Kunal Crossroads,22.399171,73.07658,No,Yes,5.2,35-45,No,Investigation,Medium,FALSE,SYNTHETIC
2485,Sexual Harassment (Public Transport),Medium,08-07-2024,22:00,Monday,Padra Road,22.367086,73.186999,No,Yes,7.2,Child,Yes,Open,Medium,FALSE,SYNTHETIC
2812,Rape (motel),High,18-04-2018,15:00,Saturday,Harni,22.365074,73.200485,Yes,No,11.1,45+,No,Open,Medium,FALSE,SYNTHETIC
2224,Harassment,Low,09-09-2019,06:00,Sunday,Suncity,22.208249,73.116606,No,Yes,12.6,Teen,No,Open,Medium,FALSE,SYNTHETIC
2547,Attempted Rape,High,08-12-2024,19:00,Saturday,Chhani,22.171909,73.063778,Yes,Yes,3,Teen,Yes,Closed,Low,FALSE,SYNTHETIC
2856,Molestation,Medium,02-03-2018,23:30,Saturday,Vadodara Railway Station,22.173889,73.177049,Yes,No,6,45+,No,Under Trial,Medium,FALSE,SYNTHETIC
2543,Eve-teasing,Low,25-04-2021,06:00,Sunday,Harni,22.379326,73.158354,No,No,7.8,35-45,Yes,Investigation,Medium,FALSE,SYNTHETIC
2667,Sexual Assault (workplace),High,15-03-2023,20:30,Friday,Karjan,22.313299,73.121831,Yes,Yes,2,Teen,Yes,Investigation,Medium,FALSE,SYNTHETIC
2170,Attempted Rape,High,08-08-2023,23:30,Wednesday,Kunal Crossroads,22.34084,73.152155,Yes,Yes,10.9,Child,No,Investigation,Medium,FALSE,SYNTHETIC
2763,Theft (with harassment),Medium,22-09-2022,08:30,Sunday,Manjalpur,22.192785,73.111719,Yes,No,5.9,45+,Yes,Open,Medium,FALSE,SYNTHETIC
2680,Attempted Rape,High,20-12-2021,22:00,Wednesday,Ajwa Road,22.218956,73.136941,No,No,14.1,18-25,No,Investigation,Low,FALSE,SYNTHETIC
2456,Stalking,Medium,12-09-2022,06:00,Friday,Harni,22.197976,73.276651,Yes,No,14.7,45+,No,Closed,High,FALSE,SYNTHETIC
2662,Molestation,Medium,12-05-2020,15:00,Wednesday,Gotri,22.364195,73.211849,No,No,4.6,Child,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2491,Attempted Rape,High,12-06-2019,12:00,Sunday,Raopura,22.181336,73.062555,No,Yes,1.4,Child,Yes,Open,Medium,FALSE,SYNTHETIC
2039,Assault & Harassment,Medium,21-09-2018,20:30,Saturday,Suncity,22.285653,73.133944,Yes,No,3.3,35-45,No,Closed,Medium,FALSE,SYNTHETIC
2455,Theft (with harassment),Medium,10-08-2019,17:30,Monday,Ajwa Road,22.253008,73.264522,No,No,9.2,Teen,Yes,Under Trial,Medium,FALSE,SYNTHETIC
2541,Rape (motel),High,05-01-2019,20:30,Saturday,Gorwa,22.196589,73.187672,Yes,No,1.6,45+,No,Sentenced,Medium,FALSE,SYNTHETIC
2837,Attempted Rape,High,02-08-2022,22:00,Friday,Suncity,22.339415,73.205028,No,No,11.1,Child,Yes,Open,Low,FALSE,SYNTHETIC
2728,Molestation,Medium,29-07-2024,06:00,Saturday,Sama,22.187884,73.145777,Yes,Yes,13.3,Teen,Yes,Closed,High,FALSE,SYNTHETIC
2233,Theft (with harassment),Medium,06-02-2020,17:30,Thursday,Karjan,22.370856,73.038662,Yes,Yes,9.4,18-25,No,Investigation,High,FALSE,SYNTHETIC
2002,Stalking,Medium,01-09-2023,06:00,Sunday,Harni,22.329005,73.205331,Yes,No,6.4,35-45,No,Under Trial,Low,FALSE,SYNTHETIC
2294,Attempted Theft & Harassment,Low,31-08-2020,23:30,Saturday,Sama,22.316123,73.261621,No,Yes,5.9,Child,No,Sentenced,Low,FALSE,SYNTHETIC
2440,Rape (motel),High,01-03-2020,06:00,Sunday,Alkapuri,22.172985,73.264626,Yes,No,9.9,18-25,Yes,Under Trial,Low,FALSE,SYNTHETIC
2141,Gang Rape,High,18-07-2024,22:00,Monday,Padra,22.307256,73.184934,Yes,Yes,12.6,18-25,Yes,Open,High,FALSE,SYNTHETIC
2257,Sexual Harassment (Public Transport),Medium,09-02-2020,22:00,Thursday,Sayajigunj,22.335236,73.219873,Yes,Yes,13,Teen,Yes,Open,Medium,FALSE,SYNTHETIC
2936,Sexual Harassment (Public Transport),Medium,10-03-2022,06:00,Wednesday,Kunal Crossroads,22.34773,73.111421,Yes,Yes,8.5,18-25,Yes,Investigation,Medium,FALSE,SYNTHETIC
2172,Gang Rape,High,11-09-2019,06:00,Friday,Sayajigunj,22.264002,73.045113,No,Yes,9.6,45+,No,Investigation,Low,FALSE,SYNTHETIC
2366,Sexual Harassment (Public Transport),Medium,06-08-2021,08:30,Monday,Harni,22.197467,73.200806,Yes,Yes,11.5,18-25,No,Open,Medium,FALSE,SYNTHETIC
2786,Theft (with harassment),Medium,26-08-2024,08:30,Wednesday,Gotri,22.226455,73.137581,Yes,Yes,10,Teen,Yes,Open,Low,FALSE,SYNTHETIC
2394,Sexual Assault (workplace),High,03-06-2022,23:30,Tuesday,Ajwa Road,22.368946,73.22673,No,Yes,7.9,35-45,No,Under Trial,Low,FALSE,SYNTHETIC
2472,Stalking,Medium,30-08-2019,22:00,Saturday,Akota,22.280172,73.186819,Yes,No,4.5,Child,Yes,Investigation,Medium,FALSE,SYNTHETIC
2324,Harassment,Low,09-11-2023,20:30,Sunday,Gorwa,22.324411,73.137239,Yes,No,14.1,35-45,No,Open,High,FALSE,SYNTHETIC
2750,Gang Rape,High,30-01-2025,20:30,Tuesday,Karjan,22.189763,73.110601,Yes,Yes,1.6,Teen,No,Open,Medium,FALSE,SYNTHETIC
2289,Eve-teasing,Low,27-06-2024,12:00,Saturday,Akota,22.246851,73.180137,Yes,No,13.3,45+,No,Investigation,Medium,FALSE,SYNTHETIC
2642,Attempted Theft & Harassment,Low,06-03-2020,20:30,Saturday,Karjan,22.237145,73.207282,Yes,Yes,9.6,25-35,Yes,Investigation,High,FALSE,SYNTHETIC
